title,param_value,param_type,nct_id,classification,subjects_affected,subjects_at_risk,event_count,adverse_event_term
,,,NCT00574548,,2.0,223.0,,Hypertension
,,,NCT00574548,,0.0,160.0,,Hypertension
,,,NCT00574548,,3.0,267.0,,Hypertension
,,,NCT00574548,,0.0,223.0,,Hypertension
,,,NCT00574548,,1.0,478.0,,Hypotension
,,,NCT00574548,,0.0,237.0,,Hypotension
,,,NCT00574548,,0.0,478.0,,Hypotension
,,,NCT00574548,,0.0,237.0,,Hypotension
,,,NCT00574548,,1.0,160.0,,Hypotension
,,,NCT00574548,,1.0,267.0,,Hypotension
,,,NCT00574548,,0.0,223.0,,Hypotension
,,,NCT00574548,,0.0,160.0,,Hypotension
,,,NCT00574548,,0.0,267.0,,Hypotension
,,,NCT00574548,,0.0,223.0,,Hypotension
,,,NCT00574548,,0.0,478.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,237.0,,Orthostatic hypertension
,,,NCT00574548,,1.0,478.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,237.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,160.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,267.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,223.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,160.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,267.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,223.0,,Orthostatic hypertension
,,,NCT00574548,,0.0,478.0,,Venous insufficiency
,,,NCT00574548,,0.0,237.0,,Venous insufficiency
,,,NCT00574548,,0.0,478.0,,Venous insufficiency
,,,NCT00574548,,1.0,237.0,,Venous insufficiency
,,,NCT00574548,,0.0,160.0,,Venous insufficiency
,,,NCT00574548,,0.0,267.0,,Venous insufficiency
,,,NCT00574548,,0.0,223.0,,Venous insufficiency
,,,NCT00574548,,0.0,160.0,,Venous insufficiency
,,,NCT00574548,,0.0,267.0,,Venous insufficiency
,,,NCT00574548,,0.0,223.0,,Venous insufficiency
,,,NCT00574548,,0.0,478.0,,Venous valve ruptured
,,,NCT00574548,,0.0,237.0,,Venous valve ruptured
,,,NCT00574548,,0.0,478.0,,Venous valve ruptured
,,,NCT00574548,,0.0,237.0,,Venous valve ruptured
,,,NCT00574548,,0.0,160.0,,Venous valve ruptured
,,,NCT00574548,,1.0,267.0,,Venous valve ruptured
,,,NCT00574548,,0.0,223.0,,Venous valve ruptured
,,,NCT00574548,,0.0,160.0,,Venous valve ruptured
,,,NCT00574548,,0.0,267.0,,Venous valve ruptured
,,,NCT00574548,,0.0,223.0,,Venous valve ruptured
,,,NCT00574548,,0.0,478.0,,Arteriosclerosis
,,,NCT00574548,,0.0,237.0,,Arteriosclerosis
,,,NCT00574548,,0.0,478.0,,Arteriosclerosis
,,,NCT00574548,,0.0,237.0,,Arteriosclerosis
,,,NCT00574548,,0.0,160.0,,Arteriosclerosis
,,,NCT00574548,,0.0,267.0,,Arteriosclerosis
,,,NCT00574548,,0.0,223.0,,Arteriosclerosis
,,,NCT00574548,,0.0,160.0,,Arteriosclerosis
,,,NCT00574548,,1.0,267.0,,Arteriosclerosis
,,,NCT00574548,,0.0,223.0,,Arteriosclerosis
,,,NCT00574548,,0.0,478.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,237.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,478.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,237.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,160.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,267.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,223.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,160.0,,Peripheral vascular disorder
,,,NCT00574548,,1.0,267.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,223.0,,Peripheral vascular disorder
,,,NCT00574548,,0.0,478.0,,Diverticulitis
,,,NCT00574548,,0.0,237.0,,Diverticulitis
,,,NCT00574548,,0.0,478.0,,Diverticulitis
,,,NCT00574548,,0.0,237.0,,Diverticulitis
,,,NCT00574548,,0.0,160.0,,Diverticulitis
,,,NCT00574548,,1.0,267.0,,Diverticulitis
,,,NCT00574548,,0.0,223.0,,Diverticulitis
,,,NCT00574548,,0.0,160.0,,Diverticulitis
,,,NCT00574548,,0.0,267.0,,Diverticulitis
,,,NCT00574548,,1.0,223.0,,Diverticulitis
,,,NCT00574548,,33.0,270.0,,Redness (Any)
,,,NCT00574548,,15.0,134.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,22.0,266.0,,Redness (Mild)
,,,NCT00574548,,13.0,134.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,17.0,264.0,,Redness (Moderate)
,,,NCT00574548,,5.0,128.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,3.0,259.0,,Redness (Severe)
,,,NCT00574548,,1.0,127.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,27.0,270.0,,Swelling (Any)
,,,NCT00574548,,14.0,135.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,22.0,268.0,,Swelling (Mild)
,,,NCT00574548,,8.0,132.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,10.0,263.0,,Swelling (Moderate)
,,,NCT00574548,,10.0,132.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,258.0,,Swelling (Severe)
,,,NCT00574548,,0.0,127.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,256.0,370.0,,Pain (Any)
,,,NCT00574548,,102.0,175.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,238.0,360.0,,Pain (Mild)
,,,NCT00574548,,90.0,170.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,57.0,284.0,,Pain (Moderate)
,,,NCT00574548,,31.0,143.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,6.0,261.0,,Pain (Severe)
,,,NCT00574548,,1.0,127.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,68.0,289.0,,Limitation of arm movement (Any)
,,,NCT00574548,,40.0,142.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,65.0,286.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,37.0,142.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,3.0,260.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,4.0,127.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,3.0,261.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,3.0,128.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,9.0,61.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,7.0,61.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,4.0,57.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,5.0,57.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,5.0,58.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,2.0,58.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,57.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,2.0,57.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,6.0,60.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,7.0,60.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,4.0,59.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,5.0,59.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,1.0,55.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,2.0,55.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,56.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,1.0,56.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,83.0,108.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,82.0,108.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,73.0,101.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,73.0,101.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,13.0,61.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,16.0,61.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,57.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,2.0,57.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,17.0,65.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,16.0,65.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,17.0,65.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,16.0,65.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,1.0,56.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,56.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,56.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,1.0,56.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,33.0,270.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,5.0,115.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,22.0,266.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,5.0,115.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,17.0,264.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,1.0,115.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,3.0,259.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,115.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,27.0,270.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,6.0,119.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,22.0,268.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,6.0,119.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,10.0,263.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
