,nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed
3061,NCT03494504,,2018-04-04,,2019-10-30,2019-10-30,2018-04-04,2018-04-11,Actual,,,,2019-10-30,2019-11-06,Actual,2019-10-30,2019-11-06,Actual,"March 30, 2018",Actual,2018-03-30,April 2018,2018-04-30,"November 5, 2018",Actual,2018-11-05,"November 5, 2018",Actual,2018-11-05,,Interventional,,,ALLEVIATE Trial - A Phase 3 Trial in Subjects With Allergic Conjunctivitis,"A Multi-Center, Double-Masked, Randomized, Parallel-Group, Vehicle-Controlled, Phase 3 Clinical Trial to Assess the Safety and Efficacy of Reproxalap Ophthalmic Solutions (0.25% and 0.5%) Compared to Vehicle in the Conjunctival Allergen Challenge (Ora-CAC®) Model of Acute Allergic Conjunctivitis",Completed,,Phase 3,318,Actual,"Aldeyra Therapeutics, Inc.",,3.0,,,False,,,,False,True,False,,,,,,,,,No,,2023-04-09 14:07:11.382032,2023-04-09 14:07:11.382032,INDUSTRY,,,,,
3062,NCT04872686,,2021-04-26,,,2022-01-19,2021-05-02,2021-05-04,Actual,,,,,,,2022-01-19,2022-01-20,Actual,"April 10, 2021",Actual,2021-04-10,January 2022,2022-01-31,"May 30, 2021",Actual,2021-05-30,"May 25, 2021",Actual,2021-05-25,,Interventional,COVID-19,,Virucidal Effect of PVP-I on COVID-19 and as Well as Safety of Its Application on Nasopharynx & Oropharynx,"A Multicenter, Single Blind, Randomized Controlled Trial of Virucidal Effect of Polyvinyl Pyrrol-Iodine on SARS-CoV-2 as Well as Safety of Its Application on Nasopharynx & Oropharynx of COVID-19 Positive Patients",Completed,,Phase 3,798,Actual,Bangladesh Reference Institute of Chemical Measurements (BRICM),,4.0,,,False,,,,True,False,False,,,False,,,3 months,"Available on public domain like figure share, research gate, Linkdin and others",,Yes,"After completion of the project, a manuscript will be prepared and will be shared to the journal authority for publication. Data will be shared with the journal authority and make public as part of the publication.",2023-04-09 06:03:27.054862,2023-04-09 06:03:27.054862,OTHER_GOV,,,,,
3063,NCT01857869,,2013-05-16,2017-08-25,2014-05-29,2019-06-11,2013-05-16,2013-05-20,Estimate,2018-12-04,2018-12-26,Actual,2014-05-29,2014-06-02,Estimate,2019-06-11,2019-06-26,Actual,"May 20, 2013",Actual,2013-05-20,June 2019,2019-06-30,"December 16, 2014",Actual,2014-12-16,"March 24, 2014",Actual,2014-03-24,,Interventional,,"The number of participants included in the Booster/Rechallenge Phase (0,1,7 M P-NoBo Group; 0,1,7 M P-Bo Group; 0,1,7 NP-Bo Group; 0,1,2 M P-NoBo Group; 0,1,2 M P-Bo Group; 0,1,2 M NP-Bo Group; and Control Group Follow-up) were also in Primary/Challenge Phase (GSK257049-0,1,7M Group; GSK257049-0,1,2M Group; and Infectivity Control Group).","Efficacy, Safety and Immunogenicity Study of GlaxoSmithKline(GSK) Biologicals' Candidate Malaria Vaccine 257049 in the Sporozoite Challenge Model in Healthy Malaria-naïve Adults","Efficacy, Safety and Immunogenicity Study of GSK Biologicals' Candidate Malaria Vaccine 257049 in the Sporozoite Challenge Model in Healthy Malaria-naïve Adults",Completed,,Phase 2,64,Actual,GlaxoSmithKline,,3.0,,,False,,,,,,,,,,,,IPD is available via the Clinical Study Data Request site (click on the link provided below),"Access is provided after a research proposal is submitted and has received approval from the Independent Review Panel and after a Data Sharing Agreement is in place. Access is provided for an initial period of 12 months but an extension can be granted, when justified, for up to another 12 months.",http://clinicalstudydatarequest.com,Yes,IPD for this study will be made available via the Clinical Study Data Request site.,2023-04-06 01:31:28.868671,2023-04-06 01:31:28.868671,INDUSTRY,,,,,
3064,NCT03183128,,2017-06-08,,2021-06-21,2021-06-30,2017-06-08,2017-06-09,Actual,,,,2021-06-21,2021-06-24,Actual,2021-06-30,2021-07-02,Actual,"July 10, 2017",Actual,2017-07-10,June 2021,2021-06-30,"September 29, 2020",Actual,2020-09-29,"July 3, 2020",Actual,2020-07-03,,Interventional,ECOSPORIII,,ECOSPOR III - SER-109 Versus Placebo in the Treatment of Adults With Recurrent Clostridium Difficile Infection,"A Phase 3 Multicenter, RandomizeEd, Double Blind, Placebo COntrolled, Parallel Group Study to Evaluate the Safety, Tolerability, & Efficacy of SER-109 vs. Placebo to Reduce Recurrence of ClOstRidium Difficile Infection (CDI) in Adults",Completed,,Phase 3,182,Actual,"Seres Therapeutics, Inc.",,2.0,,,False,,,,True,True,False,,,,,,,,,No,,2023-04-09 14:07:35.016455,2023-04-09 14:07:35.016455,INDUSTRY,,,,,
3065,NCT04478058,,2020-07-15,,,2022-05-26,2020-07-17,2020-07-20,Actual,,,,,,,2022-05-26,2022-05-31,Actual,"June 1, 2019",Actual,2019-06-01,May 2022,2022-05-31,"September 30, 2021",Actual,2021-09-30,"September 30, 2021",Actual,2021-09-30,,Interventional,,,Feasibility and Effectiveness of Delivering CBT Through OPTT for Depression,Feasibility and Effectiveness of Delivering Cognitive Behaviour Therapy Through Online Psychotherapy Tool (OPTT) for Depression,Completed,,Not Applicable,110,Actual,Queen's University,,2.0,,,False,,,,False,False,False,,,,,,,,,No,Information from this study is confidential and patients' anonymity will be protected. e-CBT participants will have a password-protected encrypted file through the OPTT. Questionnaires and homework submitted via OPTT can only be accessed by psychiatrists involved in the study and clinicians involved in their care. Data from this research will be saved without mention of any patient names with all patients being identified with a unique identification number in all data from this study. A master file of participant ID numbers and participant names will be maintained in a password-protected encrypted file and destroyed once the study has been completed. Hard copies of patient study files will be stored in locked cabinets and offices and will be available only to clinicians providing treatment and Research Coordinator. Participants will not be identified in any publication or reports.,2023-04-06 01:32:41.117323,2023-04-06 01:32:41.117323,OTHER,,,,,
3066,NCT01046136,,2010-01-07,2011-03-03,,2020-12-03,2010-01-08,2010-01-11,Estimate,2012-08-23,2012-08-24,Estimate,,,,2020-12-03,2020-12-30,Actual,December 2009,,2009-12-31,December 2020,2020-12-31,,,,March 2010,Actual,2010-03-31,,Interventional,,,Mucinex Exploratory Cold Study,"Double Blind, Randomized, Placebo Controlled Study of Mucinex® for the Treatment of Symptoms of an Acute Respiratory Tract Infection When Two 600 mg Tablets Are Given Every 12 Hours for 7 Days",Completed,,Phase 2,378,Actual,Reckitt Benckiser LLC,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-08 02:09:19.995011,2023-04-08 02:09:19.995011,INDUSTRY,,,,,
3067,NCT02784002,,2016-05-16,,2017-10-03,2017-10-03,2016-05-23,2016-05-26,Estimate,,,,2017-10-03,2017-10-12,Actual,2017-10-03,2017-10-12,Actual,December 2014,Actual,2014-12-31,October 2017,2017-10-31,August 2016,Actual,2016-08-31,August 2016,Actual,2016-08-31,,Interventional,,,A Study of Ridinilazole (SMT19969) Compared With Fidaxomicin for the Treatment of Clostridium Difficile Infection (CDI),"A Phase II, Randomized, Open-Label, Active-Controlled Clinical Study to Investigate the Safety and Efficacy of SMT19969 (200mg BID) for 10 Days Compared With Fidaxomicin (200 mg BID) for 10 Days for the Treatment of Clostridium Difficile Infection (CDI)",Completed,,Phase 2,27,Actual,Summit Therapeutics,,2.0,,,False,,,,False,,,,,,,,,,,Undecided,,2023-04-09 14:09:14.251928,2023-04-09 14:09:14.251928,INDUSTRY,,,,,
3068,NCT04240288,,2020-01-22,,,2021-10-13,2020-01-22,2020-01-27,Actual,,,,,,,2021-10-13,2021-10-21,Actual,September 2021,Anticipated,2021-09-30,October 2021,2021-10-31,"December 31, 2023",Anticipated,2023-12-31,"December 31, 2022",Anticipated,2022-12-31,,Interventional,,,Procalcitonin Guided Antibiotic Therapy,Randomized Controlled Trial of Procalcitonin-Guided Antibiotic Therapy Versus Standard of Care for Complicated Intra-Abdominal Infections,Withdrawn,,Not Applicable,0,Actual,Columbia University,,2.0,,Lack of Funding,False,,,,False,False,False,,,,,,,,,,,2023-04-09 14:09:22.858206,2023-04-09 14:09:22.858206,OTHER,,,,,
3069,NCT04459000,,2020-06-12,,,2021-01-08,2020-06-30,2020-07-07,Actual,,,,,,,2021-01-08,2021-01-12,Actual,"December 16, 2020",Actual,2020-12-16,January 2021,2021-01-31,"September 30, 2024",Anticipated,2024-09-30,"September 30, 2024",Anticipated,2024-09-30,,Interventional,,,Substance Use Treatment and Access to Resources (STARS) Project,Substance Use Treatment and Access to Resources (STARS) Project,Recruiting,,Not Applicable,242,Anticipated,University of Oklahoma,,3.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-09 06:03:43.784106,2023-04-09 06:03:43.784106,OTHER,,,,,
3070,NCT03475030,,2018-03-14,,,2019-02-16,2018-03-22,2018-03-23,Actual,,,,,,,2019-02-16,2019-02-19,Actual,October 2016,Actual,2016-10-31,February 2019,2019-02-28,December 2018,Actual,2018-12-31,December 2018,Actual,2018-12-31,,Interventional,,,Electronic Medication Adherence Reporting and Feedback During Care Transitions,Electronic Medication Adherence Reporting and Feedback During Care Transitions,Completed,,Not Applicable,207,Actual,Brigham and Women's Hospital,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-09 06:03:50.952962,2023-04-09 06:03:50.952962,OTHER,,,,,
3071,NCT04283448,,2020-02-05,,,2022-05-27,2020-02-21,2020-02-25,Actual,,,,,,,2022-05-27,2022-06-01,Actual,"May 22, 2020",Actual,2020-05-22,May 2022,2022-05-31,December 2023,Anticipated,2023-12-31,December 2023,Anticipated,2023-12-31,,Interventional,,,Impacts of Lentils on Metabolism and Inflammation,Gut Microbiota Dependent and Independent Impacts of Dietary Pulses on Pre- and Postprandial Metabolism and Inflammation in Overweight/Obese Humans,Recruiting,,Not Applicable,48,Anticipated,Montana State University,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-06 01:33:40.545666,2023-04-06 01:33:40.545666,OTHER,,,,,
3072,NCT04666974,,2020-12-05,,,2022-05-26,2020-12-11,2020-12-14,Actual,,,,,,,2022-05-26,2022-05-31,Actual,"July 1, 2020",Actual,2020-07-01,May 2022,2022-05-31,"July 30, 2023",Anticipated,2023-07-30,"July 30, 2023",Anticipated,2023-07-30,,Interventional,,,Delivering iCBT to Address Mental Health Challenges in Correctional Officers and Other Public Safety Personnel,Delivering Online Cognitive Behavioural Therapy (iCBT) to Address Mental Health Challenges in Correctional Officers and Other Public Safety Personnel,"Active, not recruiting",,Not Applicable,100,Anticipated,Queen's University,,4.0,,,False,,,,,False,False,,,,,,,,,,,2023-04-06 01:33:42.548023,2023-04-06 01:33:42.548023,OTHER,,,,,
3073,NCT04459702,,2020-06-25,,,2021-04-06,2020-07-04,2020-07-07,Actual,,,,,,,2021-04-06,2021-04-08,Actual,July 2020,Anticipated,2020-07-31,April 2021,2021-04-30,December 2021,Anticipated,2021-12-31,July 2021,Anticipated,2021-07-31,,Interventional,,,A Study of Combination Therapies to Treat COVID-19 Infection,"A Phase IIa Randomized, Controlled Study of Combination Therapies to Treat COVID-19 Infection",Withdrawn,,Phase 2,0,Actual,ProgenaBiome,,2.0,,Was never started,False,,,,True,True,False,,,False,,,,,,No,,2023-04-09 06:04:07.016935,2023-04-09 06:04:07.016935,OTHER,,,,,
3074,NCT01435226,,2011-09-13,,2013-11-22,2013-11-22,2011-09-15,2011-09-16,Estimate,,,,2013-11-22,2013-12-17,Estimate,2013-11-22,2013-12-17,Estimate,September 2011,,2011-09-30,November 2013,2013-11-30,July 2013,Actual,2013-07-31,January 2013,Actual,2013-01-31,,Interventional,,,"GS-5885, GS-9451, Tegobuvir and Ribovirin in Treatment-Experienced Subjects With Chronic Genotype 1a Or 1b Hepatitis C Virus (HCV) Infection","A Phase 2 Randomized, Double-Blind, Placebo-Controlled Study of GS-5885, GS-9451, Tegobuvir and Ribavirin (RBV) Compared With GS-5885, GS-9451 With Tegobuvir or RBV in Treatment-Experienced Subjects With Chronic Genotype 1a or 1b Hepatitis C Virus (HCV) Infection",Completed,,Phase 2,170,Actual,Gilead Sciences,,3.0,,,False,,,,True,,,,,,,,,,,,,2023-04-09 14:11:23.369685,2023-04-09 14:11:23.369685,INDUSTRY,,,,,
3075,NCT04314115,,2020-03-09,,,2022-01-21,2020-03-17,2020-03-19,Actual,,,,,,,2022-01-21,2022-01-24,Actual,"April 1, 2018",Actual,2018-04-01,January 2022,2022-01-31,"March 30, 2021",Actual,2021-03-30,"March 30, 2019",Actual,2019-03-30,,Interventional,,,Prevention of Mental Health Problems in People Exposed to a Recent Highly Stressful Event.,Prevention of Mental Health Problems in People Exposed to a Recent Highly Stressful Event: a Randomized Controlled Study,Completed,,Not Applicable,160,Actual,"Universidad Santo Tomas, Chile",,4.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-09 14:12:11.708745,2023-04-09 14:12:11.708745,OTHER,,,,,
3076,NCT03431688,,2018-01-31,,,2019-03-05,2018-02-12,2018-02-13,Actual,,,,,,,2019-03-05,2019-03-06,Actual,"October 1, 2018",Actual,2018-10-01,March 2019,2019-03-31,"December 30, 2020",Anticipated,2020-12-30,"December 30, 2020",Anticipated,2020-12-30,,Interventional,,,Tailored Therapy for Clarithromycin-Resistant H. Pylori,Efficacy Comparison of Metronidazole-based Triple and Bismuth-based Quadruple Therapy for Clarithromycin Resistant-Helicobacter Pylori Infection: Randomized Controlled Trial,Unknown status,Recruiting,Not Applicable,660,Anticipated,Kangdong Sacred Heart Hospital,,2.0,,,False,,,,,False,False,,,,,,,,,,,2023-04-06 01:34:45.023077,2023-04-06 01:34:45.023077,OTHER,,,,,
3077,NCT05049343,,2021-09-10,,,2022-01-20,2021-09-10,2021-09-20,Actual,,,,,,,2022-01-20,2022-01-21,Actual,"September 21, 2021",Actual,2021-09-21,January 2022,2022-01-31,"December 3, 2021",Actual,2021-12-03,"November 20, 2021",Actual,2021-11-20,,Interventional,,,"Study of SAGE-904 Using a Ketamine Challenge to Evaluate Electrophysiology, Safety, Tolerability, and Pharmacokinetics in Healthy Participants","A Phase 1, Double-Blind, Placebo-Controlled Crossover Study of SAGE-904 Using a Ketamine Challenge to Evaluate Electrophysiology, Safety, Tolerability, and Pharmacokinetics in Healthy Participants",Completed,,Phase 1,22,Actual,Sage Therapeutics,,2.0,,,False,,,,True,True,False,,,,,,,,,No,Data sharing will be consistent with the results submission policy of ClinicalTrials.gov.,2023-04-09 14:12:25.947173,2023-04-09 14:12:25.947173,INDUSTRY,,,,,
3078,NCT03948295,,2019-05-10,,,2022-01-21,2019-05-10,2019-05-13,Actual,,,,,,,2022-01-21,2022-01-24,Actual,"August 29, 2019",Actual,2019-08-29,January 2022,2022-01-31,"September 9, 2021",Actual,2021-09-09,"September 9, 2021",Actual,2021-09-09,,Interventional,,,Lipid Challenge in Adults,"Measurements of Lipoproteins, Apolipoproteins and Lipids - Determination of Pre-analytical Variables for Analysis of Blood Collected From Fasting and Post-prandial Subjects",Completed,,Not Applicable,32,Actual,Emory University,,1.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-09 14:12:35.894595,2023-04-09 14:12:35.894595,OTHER,,,,,
3079,NCT02263976,,2014-10-13,,,2014-10-13,2014-10-13,2014-10-15,Estimate,,,,,,,2014-10-13,2014-10-15,Estimate,August 2003,,2003-08-31,October 2014,2014-10-31,,,,June 2004,Actual,2004-06-30,,Interventional,,,"Safety, Tolerability, Pharmacodynamics and Pharmacokinetics of BEA 2180 BR in Healthy Male Subjects","Safety, Tolerability, Pharmacodynamics and Pharmacokinetics of Single Rising Inhaled BEA 2180 BR Doses (2.5 μg to 1600 μg Cation Administered With the Respimat®) in Healthy Male Subjects, Alone and Followed by Methacholine Challenge. A Randomised, Double-blind Within Dose Group, Placebo-controlled Study, With a 36 μg Tiotropium Bromide Single Dose Sub-study (Open, Two-fold Crossover).",Completed,,Phase 1,101,Actual,Boehringer Ingelheim,,3.0,,,False,,,,,,,,,,,,,,,,,2023-04-09 14:12:40.050260,2023-04-09 14:12:40.050260,INDUSTRY,,,,,
3080,NCT01371578,,2011-06-09,,2014-01-14,2014-01-14,2011-06-10,2011-06-13,Estimate,,,,2014-01-14,2014-02-11,Estimate,2014-01-14,2014-02-11,Estimate,July 2011,,2011-07-31,January 2014,2014-01-31,March 2013,Actual,2013-03-31,March 2013,Actual,2013-03-31,,Interventional,,,"Oral Antivirals (GS-5885, Tegobuvir, and/or GS-9451) With Peginterferon Alfa 2a and Ribavirin in Treatment Experienced Subjects With Chronic Genotype 1 Hepatitis C Virus Infection","A Phase 2b, Randomized, Double-Blind, Placebo-Controlled Trial Evaluating Response Guided Therapy Using Combinations of Oral Antivirals (GS-5885, Tegobuvir, and/or GS-9451) With Peginterferon Alfa 2a and Ribavirin in Treatment Experienced Subjects With Chronic Genotype 1 Hepatitis C Virus Infection (Protocol GS US 256 0124)",Completed,,Phase 2,163,Actual,Gilead Sciences,,1.0,,,False,,,,True,,,,,,,,,,,,,2023-04-09 14:12:44.289327,2023-04-09 14:12:44.289327,INDUSTRY,,,,,
3081,NCT01927107,,2013-08-16,,,2017-07-25,2013-08-19,2013-08-22,Estimate,,,,,,,2017-07-25,2017-07-28,Actual,April 2012,,2012-04-30,July 2017,2017-07-31,August 2013,Actual,2013-08-31,August 2013,Actual,2013-08-31,,Interventional,Prob-esity,,Effects of Probiotics in Obese Children,Effects of Probiotics Mixture to Standard Diet Therapy in Obese Children,Completed,,Not Applicable,120,Actual,Eskisehir Osmangazi University,,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-06 01:36:14.038097,2023-04-06 01:36:14.038097,OTHER,,,,,
3082,NCT04397055,,2020-04-30,,,2021-09-28,2020-05-16,2020-05-21,Actual,,,,,,,2021-09-28,2021-09-30,Actual,"May 14, 2018",Actual,2018-05-14,September 2021,2021-09-30,"June 8, 2021",Actual,2021-06-08,"June 8, 2021",Actual,2021-06-08,,Interventional,,,Oil Consumption and Cholesterol,Comparison of Blood Lipids From Diets Enriched With Cottonseed Oil Versus Olive Oil in Adults With High Cholesterol,Completed,,Not Applicable,87,Actual,University of Georgia,,2.0,,,False,,,,,False,False,,,,,,,,,No,The plan is to share group averages through publication,2023-04-06 01:36:45.191756,2023-04-06 01:36:45.191756,OTHER,,,,,
3083,NCT03194854,,2017-06-19,,,2022-04-13,2017-06-19,2017-06-21,Actual,,,,,,,2022-04-13,2022-04-21,Actual,"August 8, 2018",Actual,2018-08-08,April 2022,2022-04-30,"November 18, 2018",Actual,2018-11-18,"November 18, 2018",Actual,2018-11-18,,Interventional,,,Well-Being and Physical Activity Study,Well-Being and Physical Activity Study,Completed,,Not Applicable,900,Actual,University of Miami,,2.0,,,False,,,,False,False,False,,,,,,,,,No,,2023-04-08 02:11:18.418020,2023-04-08 02:11:18.418020,OTHER,,,,,
3084,NCT04540198,,2019-01-02,,,2022-08-15,2020-08-31,2020-09-07,Actual,,,,,,,2022-08-15,2022-08-17,Actual,"October 29, 2019",Actual,2019-10-29,March 2022,2022-03-31,May 2023,Anticipated,2023-05-31,May 2023,Anticipated,2023-05-31,,Interventional,GP4C,,GamePlan4Care: Online Support for Family Caregivers,GamePlan4Care: Web-based Delivery System for REACH II,Recruiting,,Not Applicable,240,Anticipated,Baylor Research Institute,,2.0,,,False,,,,False,False,False,,,,,,"Data will be made available after a reasonable time has elapsed to allow the original investigators time to publish results. Upon completion of all planned analyses, data will be archived according to NIH policy.",,,Yes,"De-identified IPD for all the primary and secondary outcomes will be shared with outside investigators, after review and approval for data use requests. Data for potential collaborators will be compiled as de-identified datasets to safeguard participant confidentiality. We will make a standardized dataset available to approved investigators, based on a subset of data from the study database; this dataset will be compiled and available after completion of the the study.",2023-04-09 14:14:52.287799,2023-04-09 14:14:52.287799,OTHER,,,,,
3085,NCT02092506,,2014-02-20,,,2014-07-06,2014-03-18,2014-03-20,Estimate,,,,,,,2014-07-06,2014-07-08,Estimate,December 2011,,2011-12-31,July 2014,2014-07-31,June 2014,Actual,2014-06-30,June 2014,Actual,2014-06-30,,Interventional,,,RCT: Triple vs Sequential vs Concomitant Therapy H Pylori,A Randomized Controlled Trial of Triple Therapy Versus Sequential Therapy Versus Concomitant Therapy as First Line Treatment for Helicobacter Pylori Infection,Completed,,Phase 4,462,Actual,Changi General Hospital,,3.0,,,False,,,,True,,,,,,,,,,,,,2023-04-09 14:16:09.150008,2023-04-09 14:16:09.150008,OTHER,,,,,
3086,NCT01128530,,2010-05-20,,2011-01-25,2011-12-09,2010-05-20,2010-05-24,Estimate,,,,2011-01-25,2011-02-01,Estimate,2011-12-09,2011-12-16,Estimate,June 2010,,2010-06-30,December 2011,2011-12-31,January 2011,Actual,2011-01-31,December 2010,Actual,2010-12-31,,Interventional,,,Efficacy and Safety Study of JNJ-32729463 for Treating Complicated Skin and Skin Structure Infections Compared to Linezolid (Zyvox),"A Randomized, Controlled, Double-Blind, Double Dummy, Multicenter Phase 2 Study of the Safety/Tolerability and Efficacy of JNJ-32729463 Compared With Linezolid (Zyvox) for the Treatment of Complicated Skin and Skin Structure Infection",Completed,,Phase 2,161,Actual,"Furiex Pharmaceuticals, Inc",,2.0,,,False,,,,False,,,,,,,,,,,,,2023-04-09 14:16:12.536428,2023-04-09 14:16:12.536428,INDUSTRY,,,,,
